18,771534e3-4f9a-4389-9256-e9b793d9ad1f,1,"안녕, 질문이 있어","안녕하세요. 소상고민입니다. 고객님의 질문에 대해 답변드리겠습니다.  QR결제 도입 시 네트워크 안정성을 위해서는 유선 인터넷과 무선 백업을 함께 구축하고, 네트워크 모니터링 도구를 설치하는 것이 좋습니다. 또한 결제 피크 타임을 고려하여 충분한 대역폭을 확보하고, 정전 대비 UPS 설치도 권장됩니다.  QR결제 시스템의 보안 문제는 암호화된 QR코드 사용, 실시간 인증 기능, 거래 시간 제한 설정, 최신 보안 업데이트 적용, 그리고 직원 교육 등으로 대비할 수 있습니다.  QR결제와 카드결제의 수수료 차이는 일반적으로 QR결제가 0.5~1.2% 수준으로 카드결제(1.5~2.5%)보다 낮습니다. 다만 결제 대행사와의 계약 조건에 따라 차이가 있을 수 있습니다.",2025-03-31 00:07:50,2025-03-31 00:07:50
19,498bf14a-eb2c-4d27-aea8-2bc1031b941e,1,우리 가게 어때?,"고객님, 가게 운영에 대해 여쭤보겠습니다. 매출 분석 결과를 보면 전체 매출이 1억 4천만 원 정도이고, 평균 거래 금액도 4만 6천 원 수준으로 양호한 편입니다. 특히 공기밥 매출이 전체의 21.5%를 차지하는 등 주력 품목이 잘 팔리고 있는 것 같네요. 다만 주말 매출이 전체의 절반 가까이 차지하는 것으로 보아 평일 매출 향상을 위한 방안을 고려해볼 필요가 있습니다. 예를 들어 점심 시간대 특별 메뉴 운영이나 퇴근 시간대 이벤트 등을 통해 고객 유치를 높일 수 있겠습니다. 또한 재고 관리 앱 활용으로 효율적인 재고 관리도 도움이 될 것 같습니다.",2025-03-31 00:08:16,2025-03-31 00:08:16
20,0015e143-9eb0-4b69-a328-2ce7e844f5b6,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변 드리겠습니다.",2025-03-31 00:55:35,2025-03-31 00:55:35
21,0015e143-9eb0-4b69-a328-2ce7e844f5b6,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변 드리겠습니다.",2025-03-31 00:59:06,2025-03-31 00:59:06
22,0015e143-9eb0-4b69-a328-2ce7e844f5b6,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변 드리겠습니다.",2025-03-31 01:10:43,2025-03-31 01:10:43
23,0015e143-9eb0-4b69-a328-2ce7e844f5b6,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변 드리겠습니다.",2025-03-31 01:10:47,2025-03-31 01:10:47
24,0015e143-9eb0-4b69-a328-2ce7e844f5b6,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변 드리겠습니다.",2025-03-31 01:12:12,2025-03-31 01:12:12
25,f592aff6-fd3c-433d-b681-853e2d27bc7f,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 01:14:06,2025-03-31 01:14:06
26,fd894280-d48d-4291-8ace-18bf13d6ec69,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 01:15:53,2025-03-31 01:15:53
27,c6f8d20f-9e63-4bee-88bc-4096620863f1,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 01:20:04,2025-03-31 01:20:04
28,6eb1be99-9758-4ac0-8632-ca04d15f8657,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 01:24:44,2025-03-31 01:24:44
29,7f40deb8-158d-475e-9b16-830d0943bdb2,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 01:35:07,2025-03-31 01:35:07
30,bbdf6de6-f51f-495b-a77f-524d167e4f50,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 문제에 대해 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다. 저는 자영업자의 고민을 잘 이해하고 있으며, 실용적인 조언을 제공할 수 있습니다.",2025-03-31 01:36:56,2025-03-31 01:36:56
31,7af0276e-4c7d-4914-af24-3e9182eb3d8d,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 문제로 고민하고 계신지 말씀해 주시면 성심껏 도와드리겠습니다.",2025-03-31 01:37:40,2025-03-31 01:37:40
32,1a13e152-1685-42c5-8a6c-4b4eff0f7cf1,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 문제에 대해 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다. 저는 자영업자의 고민을 잘 이해하고 있으며, 실용적인 조언을 제공하도록 하겠습니다.",2025-03-31 01:42:20,2025-03-31 01:42:20
33,20c99c75-0ce4-4a91-a42b-039a47062dfb,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 문제에 대해 도움이 필요하신지 말씀해 주시면 최선을 다해 답변 드리겠습니다.",2025-03-31 02:11:44,2025-03-31 02:11:44
34,c1cf6dbc-5214-44d5-9860-31ce5c924c66,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 02:15:22,2025-03-31 02:15:22
35,810c6870-0500-4897-9a53-dd11eaae00a3,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 문제로 고민하고 계신지 말씀해 주시면 성심껏 도와드리겠습니다.",2025-03-31 02:17:38,2025-03-31 02:17:38
36,e5cc9744-dedb-4c5f-9009-dd502048174f,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 02:17:59,2025-03-31 02:17:59
37,54f6ab22-9b7c-4564-bc07-0a429afdeba3,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 02:18:48,2025-03-31 02:18:48
38,6bd0f5ce-71b2-444f-a2c9-3bdd5e2570f3,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 03:12:04,2025-03-31 03:12:04
39,0ff90ae4-3498-48ad-9720-270b9fadeb7c,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자 여러분의 고민을 해결하기 위해 여기 있습니다. 어떤 문제에 대해 도움이 필요하신가요? 최선을 다해 실용적인 조언을 드리겠습니다.",2025-03-31 03:12:43,2025-03-31 03:12:43
40,90b9753b-5af7-4354-b8b5-5debb7c21697,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 03:12:58,2025-03-31 03:12:58
41,72fe0e49-28c7-48f4-ac01-9d4c67b3db2b,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 03:15:10,2025-03-31 03:15:10
42,0015e143-9eb0-4b69-a328-2ce7e844f5b6,30,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변 드리겠습니다.",2025-03-31 03:26:54,2025-03-31 03:26:54
43,0015e143-9eb0-4b69-a328-2ce7e844f5b6,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변 드리겠습니다.",2025-03-31 03:55:58,2025-03-31 03:55:58
44,387e2333-a001-4408-ad82-a16ec847c42d,1,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 04:34:53,2025-03-31 04:34:53
45,736a793a-9917-4562-9078-e23b63788a1d,30,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변 드리겠습니다.",2025-03-31 06:07:02,2025-03-31 06:07:02
46,9c755a2c-cdec-4670-afc6-84519f617176,30,가게 매출 극대화 방법이 뭔가요?,"가게 매출 극대화를 위한 방법은 다음과 같습니다:  1. 지역 맘카페를 활용한 효과적인 홍보: 체험단 모집, 이벤트 참가자 모집 등을 통해 자연스럽게 가게를 소개하고 지역 주민들의 관심을 끌 수 있습니다.  2. 포스기(POS) 데이터 분석을 통한 전략 수립: 시간대별, 요일별, 메뉴별 매출 데이터를 분석하여 인기 메뉴와 비인기 메뉴, 피크타임 등을 파악하고 이를 바탕으로 메뉴 개편, 영업시간 조정 등의 전략을 수립할 수 있습니다.  3. 주요 수익원 집중 관리: 데이터 분석 결과 공기밥 등 일부 품목이 전체 매출의 상당 부분을 차지하고 있는 것으로 나타났습니다. 이러한 주요 수익원을 중점적으로 관리하고 강화하는 것이 중요합니다.",2025-03-31 06:07:20,2025-03-31 06:07:20
47,f65ea85a-c00f-4a86-9abc-33fe5b33b482,28,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 문제로 고민하고 계신지 말씀해 주시면 성심껏 도와드리겠습니다.",2025-03-31 07:16:39,2025-03-31 07:16:39
48,ca97481a-8d9f-4c13-ba53-b2fa540a30ef,28,"안녕하세요, 질문이 있어요","네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 도움이 필요하신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 07:17:38,2025-03-31 07:17:38
49,da1d3dc7-4210-4e94-a663-804a1bf4643b,19,ㅇㅇ,"부가가치세 예정고지는 개인사업자가 상반기와 하반기에 전년도 납부세액의 절반을 미리 납부하는 절차입니다. 국세청에서 예정 고지서를 발송합니다. 또한 요식업 자영업자가 경영 어려움으로 우울감을 느낄 때 자살예방 핫라인, 정신건강 위기상담 전화, 소상공인 심리상담 핫라인 등을 이용할 수 있습니다. 이러한 전문 상담 서비스를 통해 도움을 받으시기 바랍니다.",2025-03-31 07:26:34,2025-03-31 07:26:34
50,da1d3dc7-4210-4e94-a663-804a1bf4643b,19,안녕 나 질문이 있어,"네, 무엇이 궁금하신가요? 저는 자영업자를 위한 비즈니스 도우미 '소상고민'입니다. 어떤 문의사항이 있으신지 말씀해 주시면 성심껏 답변드리겠습니다.",2025-03-31 07:26:45,2025-03-31 07:26:45
51,da1d3dc7-4210-4e94-a663-804a1bf4643b,19,세금 폭탄 안맞으려면 어떻게 해야할까?,"세금 폭탄을 피하기 위해서는 다음과 같은 방법을 고려해 보시는 것이 좋습니다:  첫째, 모든 매출과 비용을 누락 없이 기록하고 영수증을 잘 보관하세요. 이를 통해 정확한 세금 납부가 가능합니다.  둘째, 사업 관련 비용을 명확히 구분하고 적격 증빙을 확보하세요. 이렇게 하면 비용 처리를 통해 세금을 절감할 수 있습니다.  셋째, 배우자나 가족을 직원으로 등록해 급여로 비용 처리하는 방법도 고려해 보세요.   마지막으로 세무사나 회계법인의 절세 상담을 받는 것도 도움이 될 수 있습니다. 전문가의 조언을 구하면 세금 문제를 효과적으로 해결할 수 있습니다.",2025-03-31 07:27:10,2025-03-31 07:27:10
52,2b51dce5-2f1d-4326-a27e-53b7527756e4,19,안녕 물어볼게있어,무엇을 도와드릴까요? 궁금한 점이 있으시면 말씀해 주세요. 제가 최선을 다해 실용적인 조언을 드리겠습니다.,2025-03-31 07:28:14,2025-03-31 07:28:14
53,52b98ba0-4bb3-432d-9373-443fa737016a,19,안녕,안녕하세요. 소상고민입니다. 반갑습니다. 소상공인 여러분의 고민을 해결하기 위해 최선을 다하겠습니다. 어떤 도움이 필요하신가요?,2025-03-31 07:29:49,2025-03-31 07:29:49
54,52b98ba0-4bb3-432d-9373-443fa737016a,19,가게를 열라면 어떻게 해야해,"가게를 열기 위해서는 다음과 같은 준비가 필요합니다.  첫째, 입지 선정이 중요합니다. 고객들이 쉽게 찾아올 수 있는 곳을 선택하세요. 둘째, 상품 구성과 메뉴 개발에 신경 쓰세요. 고객들의 니즈를 잘 파악하여 차별화된 메뉴를 준비하세요. 셋째, 온라인 홍보를 통해 가게를 알리세요. 지역 맘카페, 인스타그램, 배달앱 등을 활용하여 고객을 유치하세요. 이렇게 준비하면 성공적으로 가게를 열 수 있습니다.",2025-03-31 07:29:58,2025-03-31 07:29:58
55,52b98ba0-4bb3-432d-9373-443fa737016a,19,입지어떻게 선정하면 좋을지알려줘,"가게 입지 선정 시 다음 사항을 고려하는 것이 좋습니다.  첫째, 고객 동선을 파악하세요. 주거지, 직장, 학교 등 고객들이 자주 다니는 곳 근처를 선택하면 좋습니다.   둘째, 경쟁업체와의 거리를 확인하세요. 비슷한 업종의 가게가 너무 가까이 있다면 피하는 것이 좋습니다.   셋째, 주차 공간과 접근성을 고려하세요. 고객들이 편리하게 찾아올 수 있어야 합니다.  넷째, 상권 분석을 통해 유동인구와 구매력을 파악하세요. 이를 토대로 최적의 입지를 선정할 수 있습니다.  이렇게 다양한 요소를 종합적으로 검토하여 가게 입지를 선정하면 성공적인 창업이 가능할 것입니다.",2025-03-31 07:30:11,2025-03-31 07:30:11
56,52b98ba0-4bb3-432d-9373-443fa737016a,19,원재료값은 몇퍼센트로 유지해야할까,"음식점 원재료 비용은 전체 매출액 대비 30% 내외로 유지하는 것이 일반적입니다. 구체적으로는 다음과 같습니다:  - 음식점의 경우 원재료 비용이 매출액의 25~35% 수준을 유지하는 것이 적정합니다.  - 이를 위해서는 식자재 구매와 재고 관리를 체계적으로 해야 합니다.  - 메뉴별 표준 레시피를 만들어 정량 사용을 유지하고, 계절별 가격 변동을 모니터링하여 메뉴 가격을 조정해야 합니다. - 또한 조리 과정에서 발생하는 폐기율을 최소화하는 것도 중요합니다.  이렇게 원재료 비용을 매출액 대비 30% 내외로 관리하면 적정한 수준의 이윤을 확보할 수 있습니다.",2025-03-31 07:30:36,2025-03-31 07:30:36
57,52b98ba0-4bb3-432d-9373-443fa737016a,19,고마워 잘 해볼게,"네, 잘 해보시길 바랍니다. 가게 운영에 필요한 다양한 정보와 조언을 제공해드렸습니다. 입지 선정, 원재료 비용 관리 등 중요한 부분들을 잘 준비하셔서 성공적인 창업이 되기를 바랍니다. 앞으로도 궁금한 점이 있다면 언제든 문의해주세요. 소상고민이 함께 해결해 나가겠습니다.",2025-03-31 07:31:08,2025-03-31 07:31:08
58,2cba5b33-cfd0-4558-b297-084940d599b5,19,안뇽,"안녕하세요. 소상고민입니다. 요식업 자영업자의 우울감 해소를 위해 자살예방 핫라인, 정신건강 위기상담 전화 등 24시간 운영되는 전문 상담 서비스를 이용해보시는 것이 좋습니다. 또한 규칙적인 생활 유지, 동종업 모임 참여, 여행 계획 등 스스로 할 수 있는 대처 방법도 도움이 될 것 같습니다. 장기 질병으로 일을 못할 경우에는 소상공인 공제 제도, 민간 소득보장보험, 상병수당 시범사업 등을 활용해보시기 바랍니다.",2025-03-31 07:55:30,2025-03-31 07:55:30
59,2cba5b33-cfd0-4558-b297-084940d599b5,19,알았어 고마워,"알겠습니다. 사업과 관련된 보험료는 종합소득세 경비로 인정되며, 납부 영수증이 필요합니다. 또한 협약보증 대출을 받은 후에도 기존 대출 상환 상황에 따라 추가 보증 대출이 가능할 수 있으니 신용보증재단과 협의해보시기 바랍니다. 궁금한 점이 더 있으시면 언제든 말씀해주세요.",2025-03-31 07:56:54,2025-03-31 07:56:54
60,7b5e76b2-ac63-47d8-970e-30b3e7932367,19,안녕 질문이 있어,"안녕하세요. 소상고민입니다. 고객 리뷰에 부정적인 내용이 있다면 감정적으로 대응하지 말고 차분히 사과와 개선 의지를 표현하세요. 구체적인 해결 방안을 제시하여 고객의 이해와 신뢰를 얻는 것이 중요합니다. QR결제 도입 시에는 유선 인터넷과 무선 백업을 함께 구축하고 네트워크 모니터링 도구를 사용하세요. 또한 결제 피크 타임을 고려한 충분한 대역폭을 확보하고 정전 대비 UPS도 설치하는 것이 좋습니다. 보안 문제에 대해서는 암호화된 QR코드 사용, 실시간 인증, 거래 시간 제한 등의 대책을 마련하고 직원 교육도 병행해야 합니다.",2025-03-31 08:08:01,2025-03-31 08:08:01
61,7b5e76b2-ac63-47d8-970e-30b3e7932367,19,가게 입지 선정할 때 어떤거를 생각해야해?,"가게 입지 선정 시 고려해야 할 중요한 점은 다음과 같습니다.  첫째, 고객 접근성입니다. 주요 도로변이나 대중교통 근처, 유동인구가 많은 곳을 선택하세요. 둘째, 경쟁업체와의 거리입니다. 유사한 업종이 밀집되어 있는 곳은 피하고 차별화된 위치를 선택하는 것이 좋습니다. 셋째, 주차 편의성입니다. 고객이 편리하게 주차할 수 있는 공간이 있어야 합니다. 넷째, 상권 분석입니다. 해당 지역의 인구 구성, 소득 수준, 유동인구 등을 파악하여 고객층에 맞는 입지를 선정하세요.",2025-03-31 08:08:18,2025-03-31 08:08:18
62,7b5e76b2-ac63-47d8-970e-30b3e7932367,19,고마원,"가게 입지 선정 시 고객 접근성, 경쟁업체와의 거리, 주차 편의성, 상권 분석 등을 종합적으로 고려해야 합니다. 고객이 편리하게 찾아올 수 있는 곳, 차별화된 위치, 주차 공간 확보, 해당 지역의 인구 및 소득 수준 등을 면밀히 파악하여 최적의 입지를 선정하는 것이 중요합니다.",2025-03-31 08:08:47,2025-03-31 08:08:47
63,7b5e76b2-ac63-47d8-970e-30b3e7932367,19,고마워,"안녕하세요. 소상고민입니다.  요식업 자영업자도 국민건강보험공단, 지역 보건소, 소상공인 지원센터 등에서 제공하는 건강증진프로그램에 참여할 수 있습니다.  또한 개인사업자뿐 아니라 법인사업자도 정부의 긴급경영자금을 신청할 수 있으며, 중도상환이 가능한 경우도 있습니다.",2025-03-31 08:08:52,2025-03-31 08:08:52
64,7b5e76b2-ac63-47d8-970e-30b3e7932367,19,"알았어 다음으로, 세금 계산할 때 주의해야 할 점이 뭐야?
인건비 기준으로 해줘","세금 계산 시 인건비 관련 주의사항은 다음과 같습니다.  첫째, 직원 급여 및 상여금, 퇴직금 등 인건비 지출을 정확히 기록하세요. 이는 세금 계산의 기준이 되므로 누락이나 오류가 없도록 해야 합니다.  둘째, 4대 보험료(국민연금, 건강보험, 고용보험, 산재보험)를 빠짐없이 납부했는지 확인하세요. 이 비용도 인건비에 포함되어 세금 계산에 반영됩니다.  셋째, 인건비 관련 증빙 서류(급여명세서, 4대 보험 납부 내역 등)를 잘 보관하세요. 세무 조사 시 이를 제출해야 합니다.  넷째, 최저임금 준수, 초과근무수당 지급 등 노동법 준수 사항을 확인하세요. 이를 지키지 않으면 추가 세금이 부과될 수 있습니다.",2025-03-31 08:10:43,2025-03-31 08:10:43
65,7b5e76b2-ac63-47d8-970e-30b3e7932367,19,고마워,"네, 요약하면 다음과 같습니다:  - 요식업 자영업자도 국민건강보험공단, 지역 보건소, 소상공인 지원센터 등에서 제공하는 건강증진프로그램에 참여할 수 있습니다.  - 개인사업자뿐 아니라 법인사업자도 정부의 긴급경영자금을 신청할 수 있으며, 일부 상품은 중도상환이 가능합니다.  - 세금 계산 시 인건비 관련 주의사항으로는 직원 급여, 상여금, 퇴직금 등의 정확한 기록, 4대 보험료 납부 내역 확인, 증빙 서류 보관, 노동법 준수 등입니다.",2025-03-31 08:16:12,2025-03-31 08:16:12
66,c5df145b-d5e3-4651-98af-273b1792319a,19,dffdsafdsafdsaff,죄송합니다. 귀하께서 보내주신 질문 내용이 명확하지 않아 답변드리기 어려운 상황입니다. 좀 더 구체적인 질문을 주시면 성심껏 답변 드리겠습니다. 소상공인 여러분의 고민을 해결하는 데 도움이 되도록 최선을 다하겠습니다.,2025-03-31 08:19:58,2025-03-31 08:19:58
